name	Locus	Identity	Coverage	Alignment Length	Allele Length	Gaps	Allele	Simple Allele	IncF RST
HG796366	FIB	-	-	-	-	-	-	-	F-:A-:B-
HG796366	FIC	-	-	-	-	-	-	-	F-:A-:B-
HG796366	FII	-	-	-	-	-	-	-	F-:A-:B-
HG796366	FIIK	-	-	-	-	-	-	-	F-:A-:B-
HG796366	FIIS	-	-	-	-	-	-	-	F-:A-:B-
HG796366	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FII	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP044637	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FII	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP032658	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FII	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP021048	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FII	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP027025	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FII	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP016694	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FII	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP023851	FIIY	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FIA	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FIB	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FIC	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FII	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FIIK	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FIIS	-	-	-	-	-	-	-	F-:A-:B-
FJ207465	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FII	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP037453	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FII	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP010782	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FII	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP000008	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP029690	FIA	100.0	100.0	383	383	0	FIA_8	A8	F-:A8:B-
CP029690	FIB	-	-	-	-	-	-	-	F-:A8:B-
CP029690	FIC	-	-	-	-	-	-	-	F-:A8:B-
CP029690	FII	-	-	-	-	-	-	-	F-:A8:B-
CP029690	FIIK	-	-	-	-	-	-	-	F-:A8:B-
CP029690	FIIS	-	-	-	-	-	-	-	F-:A8:B-
CP029690	FIIY	-	-	-	-	-	-	-	F-:A8:B-
CP043053	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP043053	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP043053	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP043053	FII	-	-	-	-	-	-	-	F-:A-:B-
CP043053	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP043053	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP043053	FIIY	-	-	-	-	-	-	-	F-:A-:B-
MF156696	FIA	-	-	-	-	-	-	-	K9:A-:B-
MF156696	FIB	-	-	-	-	-	-	-	K9:A-:B-
MF156696	FIC	-	-	-	-	-	-	-	K9:A-:B-
MF156696	FII	-	-	-	-	-	-	-	K9:A-:B-
MF156696	FIIK	100.0	100.0	82	82	0	FIIK_9	K9	K9:A-:B-
MF156696	FIIS	-	-	-	-	-	-	-	K9:A-:B-
MF156696	FIIY	-	-	-	-	-	-	-	K9:A-:B-
HM236409	FIA	-	-	-	-	-	-	-	F-:A-:B-
HM236409	FIB	-	-	-	-	-	-	-	F-:A-:B-
HM236409	FIC	-	-	-	-	-	-	-	F-:A-:B-
HM236409	FII	-	-	-	-	-	-	-	F-:A-:B-
HM236409	FIIK	-	-	-	-	-	-	-	F-:A-:B-
HM236409	FIIS	-	-	-	-	-	-	-	F-:A-:B-
HM236409	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FII	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP003632	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FII	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP016697	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FII	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP023890	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP017729	FIA	-	-	-	-	-	-	-	S1:A-:B17
CP017729	FIB	100.0	100.0	373	373	0	FIB_17	B17	S1:A-:B17
CP017729	FIC	-	-	-	-	-	-	-	S1:A-:B17
CP017729	FII	-	-	-	-	-	-	-	S1:A-:B17
CP017729	FIIK	-	-	-	-	-	-	-	S1:A-:B17
CP017729	FIIS	100.0	100.0	215	215	0	FIIS_1	S1	S1:A-:B17
CP017729	FIIY	-	-	-	-	-	-	-	S1:A-:B17
CP022159	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP022159	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP022159	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP022159	FII	-	-	-	-	-	-	-	F-:A-:B-
CP022159	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP022159	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP022159	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FII	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP040893	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FII	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP009358	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FII	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP018444	FIIY	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FIA	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FIB	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FIC	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FII	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FIIK	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FIIS	-	-	-	-	-	-	-	F-:A-:B-
HG796373	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FII	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP002337	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FII	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP045028	FIIY	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FIA	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FIB	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FIC	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FII	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FIIK	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FIIS	-	-	-	-	-	-	-	F-:A-:B-
FR719210	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FII	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP014601	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FII	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP033698	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FII	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP018177	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024401	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_006427	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FII	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP001729	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FII	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP040370	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FII	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP019196	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FII	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP021845	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP023552	FIA	-	-	-	-	-	-	-	F19:A-:B9
CP023552	FIB	100.0	100.0	373	373	0	FIB_9	B9	F19:A-:B9
CP023552	FIC	-	-	-	-	-	-	-	F19:A-:B9
CP023552	FII	100.0	100.0	155	155	0	FII_19	F19	F19:A-:B9
CP023552	FIIK	-	-	-	-	-	-	-	F19:A-:B9
CP023552	FIIS	-	-	-	-	-	-	-	F19:A-:B9
CP023552	FIIY	-	-	-	-	-	-	-	F19:A-:B9
AP018277	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP018277	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP018277	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP018277	FII	-	-	-	-	-	-	-	F-:A-:B-
AP018277	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP018277	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP018277	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_021158	FIIY	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FIA	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FIB	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FIC	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FII	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FIIK	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FIIS	-	-	-	-	-	-	-	F-:A-:B-
Z49917	FIIY	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FIA	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FIB	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FIC	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FII	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FIIK	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FIIS	-	-	-	-	-	-	-	F-:A-:B-
GQ900430	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_009037	FIIY	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FIA	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FIB	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FIC	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FII	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FIIK	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FIIS	-	-	-	-	-	-	-	F-:A-:B-
GQ379901	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FII	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP019222	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FII	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP014396	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FII	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP032192	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_025143	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_021737	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FII	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP018672	FIIY	-	-	-	-	-	-	-	F-:A-:B-
MG656414	FIA	100.0	100.0	384	384	0	FIA_4	A4	F36:A4:B-
MG656414	FIB	-	-	-	-	-	-	-	F36:A4:B-
MG656414	FIC	-	-	-	-	-	-	-	F36:A4:B-
MG656414	FII	100.0	100.0	157	157	0	FII_36	F36	F36:A4:B-
MG656414	FIIK	-	-	-	-	-	-	-	F36:A4:B-
MG656414	FIIS	-	-	-	-	-	-	-	F36:A4:B-
MG656414	FIIY	-	-	-	-	-	-	-	F36:A4:B-
AP006717	FIA	-	-	-	-	-	-	-	F-:A-:B-
AP006717	FIB	-	-	-	-	-	-	-	F-:A-:B-
AP006717	FIC	-	-	-	-	-	-	-	F-:A-:B-
AP006717	FII	-	-	-	-	-	-	-	F-:A-:B-
AP006717	FIIK	-	-	-	-	-	-	-	F-:A-:B-
AP006717	FIIS	-	-	-	-	-	-	-	F-:A-:B-
AP006717	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024370	FIIY	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FIA	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FIB	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FIC	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FII	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FIIK	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FIIS	-	-	-	-	-	-	-	F-:A-:B-
NC_011382	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FIA	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FIB	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FIC	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FII	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KX058576	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FII	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP034804	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FII	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP014556	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FII	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP028613	FIIY	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FIA	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FIB	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FIC	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FII	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FIIK	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FIIS	-	-	-	-	-	-	-	F-:A-:B-
KP400525	FIIY	-	-	-	-	-	-	-	F-:A-:B-
AP017621	FIA	-	-	-	-	-	-	-	F24:A-:B1
AP017621	FIB	100.0	100.0	373	373	0	FIB_1	B1	F24:A-:B1
AP017621	FIC	-	-	-	-	-	-	-	F24:A-:B1
AP017621	FII	100.0	100.0	158	158	0	FII_24	F24	F24:A-:B1
AP017621	FIIK	-	-	-	-	-	-	-	F24:A-:B1
AP017621	FIIS	-	-	-	-	-	-	-	F24:A-:B1
AP017621	FIIY	-	-	-	-	-	-	-	F24:A-:B1
CP021443	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP021443	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP021443	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP021443	FII	-	-	-	-	-	-	-	F-:A-:B-
CP021443	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP021443	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP021443	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FIA	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FIB	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FIC	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FII	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FIIK	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FIIS	-	-	-	-	-	-	-	F-:A-:B-
CP024331	FIIY	-	-	-	-	-	-	-	F-:A-:B-
CP016838	FIA	-	-	-	-	-	-	-	F-:A-:B-
